covid_movement_id,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,covid_movement_date
2581939,-0.02875,0.12815,2020-03-12
2581940,0.04068,0.13226,2020-03-13
2581941,-0.09683,0.13747,2020-03-14
2581942,-0.12844,0.19079000000000002,2020-03-15
2581943,-0.0977,0.14254,2020-03-16
2581944,0.01738,0.1546,2020-03-17
2581945,-0.09089,0.15795,2020-03-18
2581946,-0.10347,0.15754,2020-03-19
2581947,-0.14026,0.15031,2020-03-20
2581948,-0.12254000000000001,0.16802,2020-03-21
2581949,-0.27116,0.20894000000000001,2020-03-22
2581950,-0.12289000000000001,0.16303,2020-03-23
2581951,-0.07468,0.16926,2020-03-24
2581952,-0.21982,0.16913,2020-03-25
2581953,-0.27549,0.18124,2020-03-26
2581954,-0.17740999999999998,0.20224,2020-03-27
2581955,-0.27279000000000003,0.23162,2020-03-28
2581956,-0.33268000000000003,0.29715,2020-03-29
2581957,-0.25245,0.20172,2020-03-30
2581958,-0.14625,0.20694,2020-03-31
2581959,-0.1832,0.19638,2020-04-01
2581960,-0.209,0.19296,2020-04-02
2581961,-0.23264,0.20774,2020-04-03
2581962,-0.13954,0.20926999999999998,2020-04-04
2581963,-0.26304,0.25556,2020-04-05
2581964,-0.19168,0.19927999999999998,2020-04-06
2581965,-0.18994,0.21045,2020-04-07
2581966,-0.27315,0.22374000000000002,2020-04-08
2581967,-0.27876,0.21868,2020-04-09
2581968,-0.38127,0.2399,2020-04-10
2581969,-0.29269,0.2447,2020-04-11
2581970,-0.36191999999999996,0.28817,2020-04-12
2581971,-0.39868000000000003,0.25339,2020-04-13
2581972,-0.18454,0.20332,2020-04-14
2581973,-0.26614,0.22726999999999997,2020-04-15
2581974,-0.2636,0.21264,2020-04-16
2581975,-0.25575,0.21111999999999997,2020-04-17
2581976,-0.23801,0.24614,2020-04-18
2581977,-0.3387,0.30706,2020-04-19
2581978,-0.25855,0.21800999999999998,2020-04-20
2581979,-0.16877,0.21378000000000003,2020-04-21
2581980,-0.28219,0.21816999999999998,2020-04-22
2581981,-0.23733,0.23804,2020-04-23
2581982,-0.2245,0.21458000000000002,2020-04-24
2581983,-0.29373,0.26819,2020-04-25
2581984,-0.41721,0.30651,2020-04-26
2581985,-0.21068,0.20831999999999998,2020-04-27
2581986,-0.18971,0.21973,2020-04-28
2581987,-0.20175,0.20992,2020-04-29
2581988,-0.184,0.19594,2020-04-30
2581989,-0.3393,0.2271,2020-05-01
2581990,-0.22896999999999998,0.23081999999999997,2020-05-02
2581991,-0.29994,0.2726,2020-05-03
2581992,-0.16054000000000002,0.20531999999999997,2020-05-04
2581993,-0.08881,0.2194,2020-05-05
2581994,-0.16165,0.20642,2020-05-06
2581995,-0.15705,0.22899999999999998,2020-05-07
2581996,-0.18268,0.22833,2020-05-08
2581997,-0.2083,0.22746999999999998,2020-05-09
2581998,-0.29439,0.27910999999999997,2020-05-10
2581999,-0.12627,0.20472,2020-05-11
2582000,-0.11800000000000001,0.21677,2020-05-12
2582001,-0.17071,0.21795,2020-05-13
2582002,-0.16968,0.21325,2020-05-14
2582003,-0.15363,0.21494000000000002,2020-05-15
2582004,-0.20676,0.20848000000000003,2020-05-16
2582005,-0.29882,0.25617,2020-05-17
2582006,-0.14212,0.17452,2020-05-18
2582007,-0.01511,0.18778,2020-05-19
2582008,-0.11077999999999999,0.18238,2020-05-20
2582009,-0.10073,0.19619,2020-05-21
2582010,-0.13041,0.19679000000000002,2020-05-22
2582011,-0.16602999999999998,0.19327,2020-05-23
2582012,-0.23303000000000001,0.24586,2020-05-24
2582013,-0.2978,0.21518,2020-05-25
2582014,-0.0899,0.19852999999999998,2020-05-26
2582015,-0.12362000000000001,0.18497,2020-05-27
2582016,-0.13768,0.18666,2020-05-28
2582017,-0.17315,0.18488,2020-05-29
2582018,-0.13581,0.1914,2020-05-30
2582019,-0.2756,0.23842,2020-05-31
2582020,-0.28807,0.22071,2020-06-01
2582021,-0.06627999999999999,0.1629,2020-06-02
2582022,-0.09641,0.17078,2020-06-03
2582023,-0.08165,0.17729,2020-06-04
2582024,-0.12025999999999999,0.19005999999999998,2020-06-05
2582025,-0.1262,0.20440999999999998,2020-06-06
2582026,-0.16768,0.22905999999999999,2020-06-07
2582027,-0.06552000000000001,0.15585,2020-06-08
2582028,-0.0289,0.1631,2020-06-09
2582029,-0.1228,0.18303,2020-06-10
2582030,-0.11337,0.15955,2020-06-11
2582031,-0.10236,0.16232,2020-06-12
2582032,-0.10044,0.18183,2020-06-13
2582033,-0.19262,0.22030999999999998,2020-06-14
2582034,-0.03449,0.17207999999999998,2020-06-15
2582035,-0.017159999999999998,0.16050999999999999,2020-06-16
2582036,-0.06804,0.16563,2020-06-17
2582037,-0.042910000000000004,0.17451,2020-06-18
2582038,-0.09717999999999999,0.147,2020-06-19
2582039,-0.059320000000000005,0.16848,2020-06-20
2582040,-0.153,0.20359000000000002,2020-06-21
2582041,-0.059739999999999994,0.15258,2020-06-22
2582042,0.0333,0.16376,2020-06-23
2582043,-0.01931,0.14859,2020-06-24
2582044,-0.012980000000000002,0.15654,2020-06-25
2582045,-0.08302999999999999,0.16358,2020-06-26
2582046,-0.07847,0.17723,2020-06-27
2582047,-0.12163,0.21070999999999998,2020-06-28
2582048,0.03058,0.1658,2020-06-29
2582049,0.06282,0.15378,2020-06-30
2582050,-0.057870000000000005,0.14323,2020-07-01
2582051,-0.061110000000000005,0.16832,2020-07-02
2582052,-0.02817,0.18008,2020-07-03
2582053,-0.04463,0.16596,2020-07-04
2582054,-0.08151,0.21316,2020-07-05
2582055,-0.06552000000000001,0.16245,2020-07-06
2582056,-0.01901,0.15241,2020-07-07
2582057,-0.0242,0.14947,2020-07-08
2582058,-0.01205,0.1481,2020-07-09
2582059,-0.021509999999999998,0.14694000000000002,2020-07-10
2582060,-0.03982,0.15652,2020-07-11
2582061,-0.09301,0.20892,2020-07-12
2582062,-0.0364,0.16022999999999998,2020-07-13
2582063,0.03814,0.15989,2020-07-14
2582064,-0.01654,0.16301,2020-07-15
2582065,-0.007509999999999999,0.14836,2020-07-16
2582066,-0.02461,0.14867,2020-07-17
2582067,-0.015359999999999999,0.16030999999999998,2020-07-18
2582068,-0.14649,0.20295,2020-07-19
2582069,0.00801,0.15008,2020-07-20
2582070,0.10192000000000001,0.15613,2020-07-21
2582071,0.019209999999999998,0.18354,2020-07-22
2582072,0.03859,0.18185,2020-07-23
2582073,0.01427,0.15325999999999998,2020-07-24
2582074,0.0073,0.16308,2020-07-25
2582075,-0.07757,0.18517999999999998,2020-07-26
2582076,0.07902999999999999,0.16107,2020-07-27
2582077,0.08357,0.15662,2020-07-28
2582078,-0.058589999999999996,0.15655,2020-07-29
2582079,0.08867,0.14207,2020-07-30
2582080,-0.12295,0.16665,2020-07-31
2582081,0.00787,0.15625,2020-08-01
2582082,-0.02829,0.19401,2020-08-02
2582083,0.08804,0.15377000000000002,2020-08-03
2582084,0.13245,0.1546,2020-08-04
2582085,0.03316,0.14427,2020-08-05
2582086,0.07126,0.14153,2020-08-06
2582087,0.01985,0.15109,2020-08-07
2582088,0.05195,0.17087,2020-08-08
2582089,-0.02936,0.20254,2020-08-09
2582090,0.07571,0.14837,2020-08-10
2582091,0.10346,0.16995,2020-08-11
2582092,0.04446,0.13672,2020-08-12
2582093,0.0018,0.15537,2020-08-13
2582094,0.00954,0.1543,2020-08-14
2582095,0.00817,0.16362000000000002,2020-08-15
2582096,-0.0679,0.182,2020-08-16
2582097,0.03,0.14012,2020-08-17
2582098,0.14342,0.14143,2020-08-18
2582099,0.06012000000000001,0.13853,2020-08-19
2582100,-0.00798,0.15244000000000002,2020-08-20
2582101,0.06116,0.15887,2020-08-21
2582102,0.05126,0.1653,2020-08-22
2582103,-0.04386,0.21191999999999997,2020-08-23
2582104,0.01728,0.13588,2020-08-24
2582105,0.10849,0.13105999999999998,2020-08-25
2582106,0.04673,0.14202,2020-08-26
2582107,0.01963,0.14576,2020-08-27
2582108,0.013940000000000001,0.15882000000000002,2020-08-28
2582109,0.16792,0.15175999999999998,2020-08-29
2582110,-0.00744,0.18853,2020-08-30
2582111,0.0641,0.13865999999999998,2020-08-31
2582112,0.1376,0.14511,2020-09-01
2582113,0.07485,0.16101,2020-09-02
2582114,0.10086,0.14762,2020-09-03
2582115,0.03901,0.16679000000000002,2020-09-04
2582116,0.03638,0.18388,2020-09-05
2582117,-0.04993,0.2443,2020-09-06
2582118,0.05802,0.17584,2020-09-07
2582119,0.18735,0.17414000000000002,2020-09-08
2582120,0.021330000000000002,0.16927999999999999,2020-09-09
2582121,0.00445,0.15943,2020-09-10
2582122,-0.013040000000000001,0.16186,2020-09-11
2582123,0.04716,0.19314,2020-09-12
2582124,-0.0469,0.21531,2020-09-13
2582125,0.0137,0.16615,2020-09-14
2582126,0.0308,0.14315,2020-09-15
2582127,0.0465,0.15479,2020-09-16
2582128,0.025960000000000004,0.16044,2020-09-17
2582129,0.0018100000000000002,0.14701,2020-09-18
2582130,0.06662,0.17392,2020-09-19
2582131,-0.07433,0.21882,2020-09-20
2582132,0.07244,0.13901,2020-09-21
2582133,0.16779000000000002,0.15257,2020-09-22
2582134,0.03007,0.14495,2020-09-23
2582135,0.0252,0.14042000000000002,2020-09-24
2582136,0.0124,0.14895999999999998,2020-09-25
2582137,-0.12399,0.16398,2020-09-26
2582138,-0.029960000000000004,0.2005,2020-09-27
2582139,0.16507,0.14204,2020-09-28
2582140,0.06314,0.13457,2020-09-29
2582141,-0.06265,0.13427999999999998,2020-09-30
2582142,0.07205,0.13135,2020-10-01
2582143,0.07674,0.12915,2020-10-02
2582144,0.08106000000000001,0.15588,2020-10-03
2582145,5e-05,0.185,2020-10-04
2582146,0.07399,0.13374,2020-10-05
2582147,0.13397,0.14590999999999998,2020-10-06
2582148,0.10099,0.13398,2020-10-07
2582149,0.06176,0.13308,2020-10-08
2582150,0.03748,0.15025,2020-10-09
2582151,-0.0224,0.16097999999999998,2020-10-10
2582152,-0.0564,0.18437,2020-10-11
2582153,-0.01493,0.13733,2020-10-12
2582154,0.07078999999999999,0.13059,2020-10-13
2582155,0.01168,0.14690999999999999,2020-10-14
2582156,0.02935,0.14171,2020-10-15
2582157,0.00202,0.14117000000000002,2020-10-16
2582158,0.08548,0.16699999999999998,2020-10-17
2582159,-0.03841,0.18898,2020-10-18
2582160,0.05088,0.14543,2020-10-19
2582161,-0.11007,0.20392000000000002,2020-10-20
2582162,0.0172,0.13574,2020-10-21
2582163,-0.00896,0.14252,2020-10-22
2582164,0.00248,0.1366,2020-10-23
2582165,-0.00572,0.16427999999999998,2020-10-24
2582166,-0.10254,0.20297,2020-10-25
2582167,-0.00614,0.15506,2020-10-26
2582168,0.06903,0.15986,2020-10-27
2582169,0.03025,0.14282,2020-10-28
2582170,-0.02072,0.16274,2020-10-29
2582171,0.12732000000000002,0.17372,2020-10-30
2582172,0.07203999999999999,0.17073,2020-10-31
2582173,-0.08199999999999999,0.21269000000000002,2020-11-01
2582174,0.0542,0.15143,2020-11-02
2582175,0.1093,0.13865,2020-11-03
2582176,0.0729,0.15454,2020-11-04
2582177,0.0105,0.1433,2020-11-05
2582178,0.07014,0.14915,2020-11-06
2582179,0.0499,0.16451,2020-11-07
2582180,0.01183,0.21245,2020-11-08
2582181,0.0994,0.14104,2020-11-09
2582182,0.12030999999999999,0.14303,2020-11-10
2582183,0.04691,0.16392,2020-11-11
2582184,0.08125,0.14194,2020-11-12
2582185,0.0576,0.15847,2020-11-13
2582186,0.09436,0.18195999999999998,2020-11-14
2582187,-0.02263,0.21472,2020-11-15
2582188,0.030660000000000003,0.16034,2020-11-16
2582189,0.11105,0.13660999999999998,2020-11-17
2582190,-0.00435,0.14554,2020-11-18
2582191,0.018609999999999998,0.15508,2020-11-19
2582192,0.06475,0.13865999999999998,2020-11-20
2582193,-0.00717,0.17647000000000002,2020-11-21
2582194,-0.08466,0.19455,2020-11-22
2582195,-0.00521,0.15295999999999998,2020-11-23
2582196,0.11505,0.13727,2020-11-24
2582197,0.010579999999999999,0.14499,2020-11-25
2582198,0.04897,0.14345,2020-11-26
2582199,-0.0033299999999999996,0.1374,2020-11-27
2582200,0.00159,0.17067000000000002,2020-11-28
2582201,-0.12354000000000001,0.22418000000000002,2020-11-29
2582202,0.00783,0.15066,2020-11-30
2582203,0.04565,0.14804,2020-12-01
2582204,0.007370000000000001,0.1479,2020-12-02
2582205,0.07169,0.13657,2020-12-03
2582206,0.02423,0.14167000000000002,2020-12-04
2582207,0.12702,0.14494,2020-12-05
2582208,-0.03732,0.18306,2020-12-06
2582209,0.009909999999999999,0.11675999999999999,2020-12-07
2582210,0.02702,0.13049000000000002,2020-12-08
2582211,0.02621,0.13097999999999999,2020-12-09
2582212,0.05397999999999999,0.13942000000000002,2020-12-10
2582213,0.02476,0.13616,2020-12-11
2582214,-0.03782,0.14757,2020-12-12
2582215,0.045360000000000004,0.19046,2020-12-13
2582216,0.04414,0.13915,2020-12-14
2582217,0.16810999999999998,0.13952,2020-12-15
2582218,0.11007,0.1301,2020-12-16
2582219,0.12405999999999999,0.1236,2020-12-17
2582220,0.09948,0.13094,2020-12-18
2582221,0.09349,0.15366,2020-12-19
2582222,0.006409999999999999,0.17274,2020-12-20
2582223,0.15185,0.12953,2020-12-21
2582224,0.27282,0.14999,2020-12-22
2582225,0.15455,0.14841,2020-12-23
2582226,0.10086,0.13535999999999998,2020-12-24
2582227,-0.15932000000000002,0.17668,2020-12-25
2582228,-0.24843,0.20565,2020-12-26
2582229,-0.13697,0.2101,2020-12-27
2582230,-0.10166,0.15500999999999998,2020-12-28
2582231,-0.07779,0.17106,2020-12-29
2582232,-0.04317,0.16805,2020-12-30
2582233,-0.04902,0.16439,2020-12-31
2582234,-0.15389,0.17551,2020-03-01
2582235,-0.05089,0.12648,2020-03-02
2582236,0.018369999999999997,0.11982999999999999,2020-03-03
2582237,0.0312,0.11892,2020-03-04
2582238,0.02998,0.10840999999999999,2020-03-05
2582239,0.00315,0.11277999999999999,2020-03-06
2582240,-0.014209999999999999,0.12904000000000002,2020-03-07
2582241,-0.00878,0.15228,2020-03-08
2582242,-0.020390000000000002,0.10975,2020-03-09
2582243,0.00632,0.11555,2020-03-10
2582244,0.0114,0.11759000000000001,2020-03-11
2582245,0.00399,0.11444000000000001,2020-03-12
2582246,-0.03081,0.12412000000000001,2020-03-13
2582247,-0.06498999999999999,0.14631,2020-03-14
2582248,-0.11744,0.17121,2020-03-15
2582249,-0.09237999999999999,0.13293,2020-03-16
2582250,-0.05027,0.15372,2020-03-17
2582251,-0.1338,0.16679000000000002,2020-03-18
2582252,-0.1648,0.16508,2020-03-19
2582253,-0.20457,0.16939,2020-03-20
2582254,-0.24506999999999998,0.19983,2020-03-21
2582255,-0.26456,0.23661,2020-03-22
2582256,-0.23273000000000002,0.19956,2020-03-23
2582257,-0.28265999999999997,0.22294,2020-03-24
2582258,-0.26575,0.22413000000000002,2020-03-25
2582259,-0.29964,0.24928000000000003,2020-03-26
2582260,-0.28048,0.23443000000000003,2020-03-27
2582261,-0.40431999999999996,0.27725,2020-03-28
2582262,-0.4745,0.34007,2020-03-29
2582263,-0.3216,0.25701999999999997,2020-03-30
2582264,-0.30501999999999996,0.2523,2020-03-31
2582265,-0.32666,0.24828000000000003,2020-04-01
2582266,-0.32391,0.25672,2020-04-02
2582267,-0.33041,0.24659,2020-04-03
2582268,-0.36933,0.26487,2020-04-04
2582269,-0.45075,0.33153,2020-04-05
2582270,-0.32821,0.25106999999999996,2020-04-06
2582271,-0.37021,0.26416999999999996,2020-04-07
2582272,-0.36530999999999997,0.26398,2020-04-08
2582273,-0.36735,0.26914,2020-04-09
2582274,-0.50021,0.30839,2020-04-10
2582275,-0.44431000000000004,0.29352,2020-04-11
2582276,-0.49483,0.36365,2020-04-12
2582277,-0.5146,0.31578,2020-04-13
2582278,-0.3344,0.25418,2020-04-14
2582279,-0.34515,0.27683,2020-04-15
2582280,-0.3487,0.26596,2020-04-16
2582281,-0.34683,0.26835,2020-04-17
2582282,-0.41445,0.28283,2020-04-18
2582283,-0.48954,0.34410999999999997,2020-04-19
2582284,-0.36743000000000003,0.27341,2020-04-20
2582285,-0.34287,0.26938,2020-04-21
2582286,-0.35020999999999997,0.27681999999999995,2020-04-22
2582287,-0.36905,0.28855,2020-04-23
2582288,-0.34936999999999996,0.27652,2020-04-24
2582289,-0.41968,0.30201999999999996,2020-04-25
2582290,-0.49316000000000004,0.36958,2020-04-26
2582291,-0.33116999999999996,0.2547,2020-04-27
2582292,-0.30671,0.25254,2020-04-28
2582293,-0.28522,0.25442,2020-04-29
2582294,-0.26871,0.24556,2020-04-30
2582295,-0.41988000000000003,0.2687,2020-05-01
2582296,-0.35678000000000004,0.27153,2020-05-02
2582297,-0.42949,0.33586,2020-05-03
2582298,-0.26834,0.23369,2020-05-04
2582299,-0.25665,0.24593,2020-05-05
2582300,-0.22035,0.23671999999999999,2020-05-06
2582301,-0.2726,0.2329,2020-05-07
2582302,-0.28286999999999995,0.2235,2020-05-08
2582303,-0.34986,0.23625,2020-05-09
2582304,-0.40521,0.30482,2020-05-10
2582305,-0.2647,0.22105,2020-05-11
2582306,-0.22843000000000002,0.22178,2020-05-12
2582307,-0.23509000000000002,0.21583000000000002,2020-05-13
2582308,-0.27859,0.23445,2020-05-14
2582309,-0.25543000000000005,0.21950999999999998,2020-05-15
2582310,-0.30744,0.23803000000000002,2020-05-16
2582311,-0.37129,0.29456,2020-05-17
2582312,-0.228,0.21975,2020-05-18
2582313,-0.22173,0.20586,2020-05-19
2582314,-0.21213,0.2202,2020-05-20
2582315,-0.23039,0.22678,2020-05-21
2582316,-0.23636999999999997,0.21803000000000003,2020-05-22
2582317,-0.28723000000000004,0.23226999999999998,2020-05-23
2582318,-0.36977,0.29269,2020-05-24
2582319,-0.39043,0.2485,2020-05-25
2582320,-0.18100000000000002,0.21131999999999998,2020-05-26
2582321,-0.20037,0.21866,2020-05-27
2582322,-0.22146,0.21982,2020-05-28
2582323,-0.21313000000000001,0.20551999999999998,2020-05-29
2582324,-0.24666,0.20915999999999998,2020-05-30
2582325,-0.34249,0.27748,2020-05-31
2582326,-0.39408000000000004,0.26033,2020-06-01
2582327,-0.17389000000000002,0.19909000000000002,2020-06-02
2582328,-0.17097,0.19618,2020-06-03
2582329,-0.20695,0.20831999999999998,2020-06-04
2582330,-0.22835,0.20223,2020-06-05
2582331,-0.24441999999999997,0.21834,2020-06-06
2582332,-0.29916,0.2565,2020-06-07
2582333,-0.2046,0.19162,2020-06-08
2582334,-0.17413,0.20175,2020-06-09
2582335,-0.19735999999999998,0.22216999999999998,2020-06-10
2582336,-0.19307,0.19443,2020-06-11
2582337,-0.21358000000000002,0.20285,2020-06-12
2582338,-0.23348000000000002,0.20945999999999998,2020-06-13
2582339,-0.29967,0.25932,2020-06-14
2582340,-0.22446999999999998,0.20425,2020-06-15
2582341,-0.18068,0.20606,2020-06-16
2582342,-0.15657000000000001,0.19425,2020-06-17
2582343,-0.18767999999999999,0.19387000000000001,2020-06-18
2582344,-0.2141,0.18816,2020-06-19
2582345,-0.18883,0.19343,2020-06-20
2582346,-0.24929,0.25198000000000004,2020-06-21
2582347,-0.20642,0.18955999999999998,2020-06-22
2582348,-0.1776,0.19485999999999998,2020-06-23
2582349,-0.18302000000000002,0.19798,2020-06-24
2582350,-0.18456,0.19726,2020-06-25
2582351,-0.17695999999999998,0.18392999999999998,2020-06-26
2582352,-0.16913,0.18894,2020-06-27
2582353,-0.26053000000000004,0.25287,2020-06-28
2582354,-0.17757,0.17944000000000002,2020-06-29
2582355,-0.15069000000000002,0.17986,2020-06-30
2582356,-0.13514,0.17732,2020-07-01
2582357,-0.17240999999999998,0.1905,2020-07-02
2582358,-0.1748,0.18188,2020-07-03
2582359,-0.15598,0.18195999999999998,2020-07-04
2582360,-0.21670999999999999,0.22928,2020-07-05
2582361,-0.1696,0.18437,2020-07-06
2582362,-0.12334,0.18122,2020-07-07
2582363,-0.12712,0.17870999999999998,2020-07-08
2582364,-0.1302,0.18212,2020-07-09
2582365,-0.14714000000000002,0.1858,2020-07-10
2582366,-0.14046,0.18900999999999998,2020-07-11
2582367,-0.18277000000000002,0.22482,2020-07-12
2582368,-0.12064000000000001,0.17772000000000002,2020-07-13
2582369,-0.09823,0.17984,2020-07-14
2582370,-0.08267000000000001,0.18942,2020-07-15
2582371,-0.12775,0.17882,2020-07-16
2582372,-0.14322000000000001,0.18067,2020-07-17
2582373,-0.12021,0.18367,2020-07-18
2582374,-0.19613,0.23897,2020-07-19
2582375,-0.14302,0.18889,2020-07-20
2582376,-0.12755,0.18604,2020-07-21
2582377,-0.13715,0.19235,2020-07-22
2582378,-0.13682,0.18274,2020-07-23
2582379,-0.1486,0.1852,2020-07-24
2582380,-0.12705,0.19114,2020-07-25
2582381,-0.21286999999999998,0.23485999999999999,2020-07-26
2582382,-0.12808,0.17972,2020-07-27
2582383,-0.11787,0.19694,2020-07-28
2582384,-0.11778,0.18880999999999998,2020-07-29
2582385,-0.10801,0.18508,2020-07-30
2582386,-0.21916999999999998,0.20531,2020-07-31
2582387,-0.15349000000000002,0.19274000000000002,2020-08-01
2582388,-0.20678000000000002,0.23631999999999997,2020-08-02
2582389,-0.10578,0.17255,2020-08-03
2582390,-0.07326,0.17399,2020-08-04
2582391,-0.06882,0.16607,2020-08-05
2582392,-0.09344,0.17600000000000002,2020-08-06
2582393,-0.11377999999999999,0.17127,2020-08-07
2582394,-0.10098,0.18398,2020-08-08
2582395,-0.16337000000000002,0.22166999999999998,2020-08-09
2582396,-0.12794,0.17734,2020-08-10
2582397,-0.07091,0.17310999999999999,2020-08-11
2582398,-0.07677,0.17883,2020-08-12
2582399,-0.10784,0.18261,2020-08-13
2582400,-0.10203,0.17689000000000002,2020-08-14
2582401,-0.07219,0.1734,2020-08-15
2582402,-0.16546,0.22107,2020-08-16
2582403,-0.10851,0.16552999999999998,2020-08-17
2582404,-0.07467,0.18236,2020-08-18
2582405,-0.08012999999999999,0.18066,2020-08-19
2582406,-0.08627,0.17337,2020-08-20
2582407,-0.1074,0.17853,2020-08-21
2582408,-0.06927,0.17705,2020-08-22
2582409,-0.16647,0.22236,2020-08-23
2582410,-0.11764000000000001,0.18045999999999998,2020-08-24
2582411,-0.07875,0.16949,2020-08-25
2582412,-0.07785,0.17225,2020-08-26
2582413,-0.06956,0.16152,2020-08-27
2582414,-0.05585,0.15641,2020-08-28
2582415,-0.03397,0.15997,2020-08-29
2582416,-0.1001,0.20396,2020-08-30
2582417,-0.07981,0.16727999999999998,2020-08-31
2582418,-0.04658,0.16487000000000002,2020-09-01
2582419,-0.030510000000000002,0.15782000000000002,2020-09-02
2582420,-0.05955,0.17246,2020-09-03
2582421,-0.06295,0.15897999999999998,2020-09-04
2582422,-0.05501,0.17740999999999998,2020-09-05
2582423,-0.12292,0.2442,2020-09-06
2582424,-0.07672000000000001,0.1905,2020-09-07
2582425,-0.05591,0.18509,2020-09-08
2582426,-0.0413,0.16942000000000002,2020-09-09
2582427,-0.09489,0.17224,2020-09-10
2582428,-0.10628,0.16726,2020-09-11
2582429,-0.12911,0.17933,2020-09-12
2582430,-0.12825999999999999,0.2079,2020-09-13
2582431,-0.0948,0.16526,2020-09-14
2582432,-0.01791,0.17077,2020-09-15
2582433,-0.02465,0.16272,2020-09-16
2582434,-0.04378,0.16501,2020-09-17
